ToolName,TOOL_ID,Run,DATA_QUALITY,EQPType,LOT_ID,LogicalRecipeID,LotPurposeType,LotType,MachineRecipeID,PhysicalRecipeID,PortID,ProcessOpNum,ProductGrpID,ProductID,RECIPE_ID,RouteID,Technology,WAFER_ID,OunhHslCRwIRilo,iezpXSIRyQ,GPTmghByqMSY,pZXcGFNpzPf,BmpcKiosIw,XnKsCBLOqH,GEErHMkWtLOrD,ATisLDMDDfZrI,ZhitvZfLGQzyC,SwpYipezsdueC,YiAwOaAhwskZcEfg,CxPgKZCqQsFtMQZdEkFTQ,EcBnlzqiTwFxSSBTvYsYOOaCax,UYmpqidlVJQGSXnENDNUVUTbp,QveHzspDQenotLMRwWdjK,tzEiBNrESroInUjAStFCzgiCYU,OeFBBIdvVlvVTeDufgEbQZtuB,TyPUktVeQlH,ArsbiQzICA,ueAWtcWKJJ,WLGtKKqZiN,YffEHvEJjM,TNfKYBQBdc,ETYSQPkJNbQsmWtwf,dCEQyYYpj,taQyPEGv,dSqlDZohVx,pIzvhgujbH,XAsiHMsvPv,RUNSjtpEAy,YATWcaRqpB,nJdvUmCcjI,NACdQXDDBP,NyUITkJtCGK,QesumGN,ETcatZBXS,RnVvcKsHhDEyb,tMqophNywoUtXsGZAeVHBvtFjuyM,WTcLPnkDtRwBuCou,CalcStepSeq,CalcLoopSeq,new_timestamp
A,A,62567,57.03,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,13,159.0,0.98,1.0,1.0,4.19,328.0,120.0,135.0,157.0,139.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.17,0.738,5118.0,1.0,0.0,0.0,4.0,1002.0,2003.0,0.74,22.0,4900.0,111.0,1890.0,75.0,9.0,9.0,2023-03-23
A,A,62567,57.03,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,13,157.0,0.98,1.0,1.0,4.19,444.0,120.0,135.0,157.0,138.0,7.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,208.0,2.17,0.738,5118.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,23.0,4100.0,111.0,1890.0,75.0,10.0,10.0,2023-03-23
A,A,62567,57.03,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,13,160.0,0.98,1.0,1.0,2.92,456.0,120.0,135.0,157.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.19,0.0,0.0,0.0,176.0,2.17,0.738,5118.0,0.0,0.0,0.0,0.0,120.0,353.0,0.74,24.0,1300.0,111.0,1890.0,75.0,11.0,11.0,2023-03-23
A,A,62567,57.03,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,13,160.0,0.98,1.0,1.0,1.54,358.0,120.0,135.0,157.0,137.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.0,137.0,2.17,0.738,5118.0,1.0,0.0,0.0,0.0,1.0,3.0,0.74,24.0,3400.0,111.0,1890.0,75.0,11.0,11.0,2023-03-23
A,A,62567,57.03,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,13,158.0,0.98,1.0,1.0,1.04,334.0,119.0,135.0,156.0,136.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.01,119.0,2.17,0.738,5118.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,111.0,1890.0,75.0,12.0,12.0,2023-03-23
A,A,62568,62.82,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,16,131.0,0.98,1.0,1.0,61.06,333.0,119.0,124.0,124.0,119.0,3.0,3.0,0.0,7.0,5.79,0.0,9.49,14.0,96.0,15.01,0.0,0.0,0.0,213.0,2.13,0.738,5119.0,1.0,0.0,0.0,107.0,821.0,0.0,0.74,4.0,100.0,111.0,225.0,75.0,2.0,2.0,2023-03-23
A,A,62568,62.82,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,16,11.0,0.98,1.0,1.0,4.26,312.0,121.0,131.0,147.0,140.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,210.0,2.13,0.738,5119.0,1.0,0.0,6.0,2.0,1002.0,2008.0,0.74,21.0,2100.0,111.0,1890.0,75.0,12.0,12.0,2023-03-23
A,A,62568,62.82,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,16,11.0,0.98,1.0,1.0,4.22,312.0,121.0,131.0,147.0,140.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.13,0.738,5119.0,1.0,1.0,3.0,2.0,1002.0,2005.0,0.74,21.0,5300.0,111.0,1890.0,75.0,12.0,12.0,2023-03-23
A,A,62568,62.82,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,16,18.0,0.98,1.0,1.0,4.2,313.0,121.0,131.0,147.0,140.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,208.0,2.17,0.738,5119.0,1.0,0.0,3.0,2.0,1001.0,2005.0,0.74,22.0,1700.0,111.0,1890.0,75.0,13.0,13.0,2023-03-23
A,A,62568,62.82,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,16,85.0,0.98,1.0,1.0,4.19,327.0,120.0,132.0,147.0,139.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.17,0.738,5119.0,1.0,0.0,3.0,2.0,1002.0,2005.0,0.74,22.0,4400.0,111.0,1890.0,75.0,13.0,13.0,2023-03-23
A,A,62568,62.82,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,16,104.0,0.98,1.0,1.0,4.17,328.0,120.0,132.0,147.0,139.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.01,208.0,2.13,0.738,5119.0,0.0,1.0,3.0,2.0,1002.0,2005.0,0.74,23.0,2200.0,111.0,1890.0,75.0,14.0,14.0,2023-03-23
A,A,62568,62.82,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,16,119.0,0.98,1.0,1.0,4.0,452.0,120.0,132.0,148.0,139.0,3.0,3.0,0.0,7.0,5.84,0.0,9.49,14.0,106.0,4.64,101.0,0.0,0.01,198.0,2.13,0.738,5119.0,2.0,0.0,1.0,4.0,458.0,1244.0,0.74,24.0,500.0,111.0,1890.0,75.0,15.0,15.0,2023-03-23
A,A,62568,62.82,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,16,131.0,0.98,1.0,1.0,1.87,378.0,120.0,132.0,148.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.01,147.0,2.13,0.738,5119.0,1.0,0.0,0.0,0.0,7.0,25.0,0.74,24.0,2600.0,111.0,1890.0,75.0,15.0,15.0,2023-03-23
A,A,62568,62.82,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,16,140.0,0.98,1.0,1.0,1.1,342.0,120.0,132.0,147.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.0,122.0,2.13,0.738,5119.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4900.0,111.0,1890.0,75.0,15.0,15.0,2023-03-23
A,A,62569,59.46,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,19,11.0,0.98,1.0,1.0,4.33,314.0,120.0,133.0,154.0,139.0,4.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,210.0,2.13,0.738,5120.0,1.0,0.0,0.0,8.0,1005.0,2003.0,0.74,21.0,1100.0,111.0,1890.0,75.0,8.0,8.0,2023-03-23
A,A,62569,59.46,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,19,29.0,0.98,1.0,1.0,4.27,313.0,120.0,133.0,154.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.13,0.738,5120.0,1.0,0.0,0.0,2.0,1002.0,2003.0,0.74,21.0,3700.0,111.0,1890.0,75.0,8.0,8.0,2023-03-23
A,A,62569,59.46,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,19,67.0,0.98,1.0,1.0,4.23,314.0,120.0,133.0,154.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.13,0.738,5120.0,1.0,0.0,0.0,2.0,1001.0,2003.0,0.74,22.0,400.0,111.0,1890.0,75.0,9.0,9.0,2023-03-23
A,A,62569,59.46,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,19,100.0,0.98,1.0,1.0,4.21,328.0,120.0,133.0,154.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.06,127.0,0.0,0.01,208.0,2.13,0.738,5120.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,22.0,3800.0,111.0,1890.0,75.0,9.0,9.0,2023-03-23
A,A,62569,59.46,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,19,133.0,0.98,1.0,1.0,4.19,410.0,120.0,133.0,154.0,138.0,6.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.01,182.0,2.13,0.738,5120.0,1.0,0.0,0.0,2.0,255.0,2001.0,0.74,23.0,4500.0,111.0,1890.0,75.0,10.0,10.0,2023-03-23
A,A,62569,59.46,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,19,139.0,0.98,1.0,1.0,2.2,428.0,120.0,133.0,154.0,138.0,3.0,3.0,0.0,7.0,5.84,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.01,154.0,2.13,0.738,5120.0,1.0,1.0,0.0,0.0,22.0,51.0,0.74,24.0,2300.0,111.0,1890.0,75.0,11.0,11.0,2023-03-23
A,A,62569,59.46,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,19,146.0,0.98,1.0,1.0,1.19,343.0,120.0,133.0,154.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.01,124.0,2.13,0.738,5120.0,1.0,1.0,0.0,0.0,0.0,0.0,0.74,24.0,4800.0,111.0,1890.0,75.0,11.0,11.0,2023-03-23
A,A,62569,59.46,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,19,146.0,0.98,1.0,1.0,0.86,327.0,120.0,133.0,153.0,136.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.01,112.0,2.13,0.738,5120.0,1.0,1.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,111.0,1890.0,75.0,12.0,12.0,2023-03-23
A,A,62570,60.26,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,22,154.0,0.98,1.0,1.0,4.34,316.0,120.0,134.0,156.0,139.0,4.0,3.0,0.0,7.0,5.88,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,210.0,2.17,0.738,5121.0,1.0,0.0,0.0,5.0,1005.0,2003.0,0.74,21.0,500.0,111.0,1890.0,75.0,7.0,7.0,2023-03-23
A,A,62570,60.26,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,22,154.0,0.98,1.0,1.0,4.28,314.0,120.0,134.0,156.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.17,0.738,5121.0,1.0,0.0,0.0,5.0,1002.0,2003.0,0.74,21.0,3000.0,111.0,1890.0,75.0,7.0,7.0,2023-03-23
A,A,62570,60.26,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,22,158.0,0.98,1.0,1.0,4.25,314.0,120.0,134.0,156.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,208.0,2.17,0.738,5121.0,1.0,0.0,0.0,4.0,1002.0,2001.0,0.74,21.0,5100.0,111.0,1890.0,75.0,7.0,7.0,2023-03-23
A,A,62570,60.26,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,22,156.0,0.98,1.0,1.0,4.22,316.0,120.0,134.0,156.0,139.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.17,0.738,5121.0,0.0,0.0,0.0,4.0,1002.0,2001.0,0.74,22.0,1200.0,111.0,1890.0,75.0,8.0,8.0,2023-03-23
A,A,62570,60.26,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,22,158.0,0.98,1.0,1.0,4.2,330.0,120.0,135.0,156.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,207.0,2.13,0.738,5121.0,0.0,0.0,0.0,2.0,1001.0,2001.0,0.74,23.0,700.0,111.0,1890.0,75.0,9.0,9.0,2023-03-23
A,A,62570,60.26,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,22,158.0,0.98,1.0,1.0,4.19,329.0,120.0,135.0,156.0,138.0,7.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,207.0,2.13,0.738,5121.0,0.0,1.0,0.0,2.0,1001.0,2001.0,0.74,23.0,2900.0,111.0,1890.0,75.0,9.0,9.0,2023-03-23
A,A,62570,60.26,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,22,160.0,0.98,1.0,1.0,4.3,459.0,120.0,135.0,156.0,137.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,205.0,2.13,0.738,5121.0,1.0,0.0,0.0,2.0,854.0,2131.0,0.74,24.0,200.0,111.0,1890.0,75.0,10.0,10.0,2023-03-23
A,A,62570,60.26,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,22,157.0,0.98,1.0,1.0,2.0,419.0,120.0,135.0,156.0,137.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.1,0.0,0.0,0.01,152.0,2.13,0.738,5121.0,1.0,0.0,0.0,0.0,13.0,52.0,0.74,24.0,2300.0,111.0,1890.0,75.0,10.0,10.0,2023-03-23
A,A,62570,60.26,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,22,160.0,0.98,1.0,1.0,1.2,341.0,120.0,135.0,156.0,136.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,126.0,2.13,0.738,5121.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4500.0,111.0,1890.0,75.0,10.0,10.0,2023-03-23
A,A,62571,64.95,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,25,122.0,0.98,1.0,1.0,63.27,324.0,120.0,124.0,124.0,119.0,3.0,3.0,0.0,7.0,5.78,0.0,9.49,14.0,96.0,14.98,0.0,0.0,0.01,195.0,2.13,0.738,5122.0,1.0,0.0,0.0,99.0,829.0,0.0,0.74,4.0,0.0,111.0,225.0,75.0,2.0,2.0,2023-03-23
A,A,62571,64.95,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,25,10.0,0.98,1.0,1.0,4.3,312.0,121.0,131.0,147.0,140.0,4.0,3.0,0.0,7.0,5.87,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,211.0,2.13,0.738,5122.0,1.0,1.0,6.0,1.0,1002.0,2008.0,0.74,21.0,1600.0,111.0,1890.0,75.0,12.0,12.0,2023-03-23
A,A,62571,64.95,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,25,11.0,0.98,1.0,1.0,4.24,310.0,121.0,131.0,147.0,140.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,210.0,2.13,0.738,5122.0,1.0,1.0,5.0,2.0,1002.0,2006.0,0.74,21.0,4100.0,111.0,1890.0,75.0,12.0,12.0,2023-03-23
A,A,62571,64.95,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,25,11.0,0.98,1.0,1.0,4.22,311.0,121.0,131.0,147.0,140.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.13,0.738,5122.0,1.0,0.0,5.0,1.0,1001.0,2006.0,0.74,22.0,1400.0,111.0,1890.0,75.0,13.0,13.0,2023-03-23
A,A,62571,64.95,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,25,16.0,0.98,1.0,1.0,4.2,323.0,121.0,131.0,147.0,139.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.13,0.738,5122.0,1.0,0.0,5.0,1.0,1001.0,2005.0,0.74,22.0,3600.0,111.0,1890.0,75.0,13.0,13.0,2023-03-23
A,A,62571,64.95,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,25,34.0,0.98,1.0,1.0,4.19,325.0,121.0,131.0,147.0,139.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.13,0.738,5122.0,1.0,0.0,5.0,1.0,1002.0,2005.0,0.74,23.0,600.0,111.0,1890.0,75.0,14.0,14.0,2023-03-23
A,A,62571,64.95,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,25,68.0,0.98,1.0,1.0,4.17,324.0,121.0,131.0,147.0,138.0,6.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.01,209.0,2.13,0.738,5122.0,1.0,0.0,4.0,1.0,1001.0,2006.0,0.74,23.0,3100.0,111.0,1890.0,75.0,14.0,14.0,2023-03-23
A,A,62571,64.95,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,25,103.0,0.98,1.0,1.0,3.17,448.0,120.0,131.0,147.0,138.0,4.0,3.0,0.0,7.0,5.84,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,182.0,2.13,0.738,5122.0,0.0,1.0,3.0,1.0,177.0,2135.0,0.74,24.0,200.0,111.0,1890.0,75.0,15.0,15.0,2023-03-23
A,A,62571,64.95,A,T,A,Process Lot,Production,A,A,B,A,L,N,A,K,B,25,110.0,0.98,1.0,1.0,1.29,370.0,120.0,131.0,147.0,137.0,3.0,3.0,0.0,6.99,5.84,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.01,131.0,2.13,0.738,5122.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4100.0,111.0,1890.0,75.0,15.0,15.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,102.0,0.98,1.0,1.0,4.29,312.0,120.0,132.0,153.0,139.0,4.0,3.0,0.0,7.0,5.87,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,208.0,2.13,0.738,5123.0,1.0,0.0,0.0,2.0,1002.0,2001.0,0.74,21.0,2100.0,111.0,1890.0,75.0,8.0,8.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,112.0,0.98,1.0,1.0,4.25,312.0,120.0,132.0,153.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,208.0,2.13,0.738,5123.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,21.0,4500.0,111.0,1890.0,75.0,8.0,8.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,125.0,0.98,1.0,1.0,4.23,312.0,120.0,132.0,153.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,207.0,2.13,0.738,5123.0,1.0,0.0,0.0,2.0,1001.0,2001.0,0.74,22.0,700.0,111.0,1890.0,75.0,9.0,9.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,135.0,0.98,1.0,1.0,4.22,325.0,120.0,133.0,153.0,139.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,207.0,2.13,0.738,5123.0,1.0,0.0,0.0,1.0,1002.0,2001.0,0.74,22.0,3500.0,111.0,1890.0,75.0,9.0,9.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,147.0,0.98,1.0,1.0,4.19,372.0,120.0,133.0,153.0,138.0,7.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.01,207.0,2.13,0.738,5123.0,1.0,0.0,0.0,1.0,1000.0,2003.0,0.74,23.0,3300.0,111.0,1890.0,75.0,10.0,10.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,152.0,0.98,1.0,1.0,3.9,450.0,120.0,133.0,153.0,138.0,3.0,3.0,0.0,7.0,5.84,0.0,9.49,14.0,41.0,4.61,25.0,0.0,0.01,194.0,2.13,0.738,5123.0,1.0,0.0,0.0,4.0,629.0,1216.0,0.74,24.0,500.0,111.0,1890.0,75.0,11.0,11.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,151.0,0.98,1.0,1.0,1.82,377.0,120.0,133.0,153.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.0,145.0,2.13,0.738,5123.0,1.0,0.0,0.0,0.0,11.0,24.0,0.74,24.0,2600.0,111.0,1890.0,75.0,11.0,11.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,156.0,0.98,1.0,1.0,1.11,342.0,120.0,133.0,153.0,137.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,120.0,2.13,0.738,5123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,24.0,4800.0,111.0,1890.0,75.0,11.0,11.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,155.0,0.98,1.0,1.0,0.82,321.0,120.0,133.0,152.0,136.0,3.0,3.0,0.0,7.0,5.84,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.0,108.0,2.13,0.738,5123.0,1.0,1.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,111.0,1890.0,75.0,12.0,12.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,157.0,0.98,1.0,1.0,0.68,319.0,120.0,133.0,152.0,136.0,3.0,3.0,0.0,7.0,5.84,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.01,101.0,2.13,0.738,5123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,111.0,1890.0,75.0,12.0,12.0,2023-03-23
A,A,62572,62.36,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,3,159.0,0.98,1.0,1.0,0.57,316.0,120.0,133.0,152.0,135.0,3.0,3.0,0.0,7.0,5.83,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.01,95.0,2.13,0.738,5123.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,111.0,1890.0,75.0,12.0,12.0,2023-03-23
A,A,62573,60.69,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,6,148.0,0.98,1.0,1.0,4.3,313.0,120.0,134.0,156.0,139.0,3.0,3.0,0.0,7.0,5.87,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,209.0,2.13,0.738,5124.0,0.0,0.0,0.0,1.0,1001.0,2003.0,0.74,21.0,2100.0,112.0,1890.0,75.0,8.0,8.0,2023-03-23
A,A,62573,60.69,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,6,152.0,0.98,1.0,1.0,4.25,313.0,120.0,134.0,156.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.06,127.0,0.0,0.0,208.0,2.17,0.738,5124.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,21.0,4300.0,112.0,1890.0,75.0,8.0,8.0,2023-03-23
A,A,62573,60.69,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,6,153.0,0.98,1.0,1.0,4.23,314.0,120.0,134.0,156.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,207.0,2.13,0.738,5124.0,1.0,0.0,0.0,1.0,1001.0,2003.0,0.74,22.0,900.0,112.0,1890.0,75.0,9.0,9.0,2023-03-23
A,A,62573,60.69,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,6,147.0,0.98,1.0,1.0,4.22,324.0,120.0,134.0,156.0,139.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.0,207.0,2.13,0.738,5124.0,0.0,0.0,0.0,2.0,1000.0,2003.0,0.74,22.0,3000.0,112.0,1890.0,75.0,9.0,9.0,2023-03-23
A,A,62573,60.69,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,6,153.0,0.98,1.0,1.0,4.2,330.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.06,126.0,0.0,0.01,207.0,2.13,0.738,5124.0,1.0,0.0,0.0,1.0,1001.0,2001.0,0.74,23.0,1600.0,112.0,1890.0,75.0,10.0,10.0,2023-03-23
A,A,62573,60.69,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,6,155.0,0.98,1.0,1.0,4.19,398.0,120.0,134.0,156.0,138.0,7.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,111.0,16.03,127.0,0.0,0.01,207.0,2.13,0.738,5124.0,1.0,0.0,0.0,1.0,1002.0,2003.0,0.74,23.0,3900.0,112.0,1890.0,75.0,10.0,10.0,2023-03-23
A,A,62573,60.69,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,6,156.0,0.98,1.0,1.0,3.23,436.0,120.0,134.0,156.0,138.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.38,0.0,0.0,0.01,182.0,2.13,0.738,5124.0,1.0,0.0,0.0,2.0,220.0,638.0,0.74,24.0,1000.0,112.0,1890.0,75.0,11.0,11.0,2023-03-23
A,A,62573,60.69,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,6,158.0,0.98,1.0,1.0,1.63,384.0,120.0,134.0,156.0,137.0,3.0,3.0,0.0,7.0,5.86,0.0,9.49,13.0,0.0,0.06,0.0,0.0,0.01,139.0,2.13,0.738,5124.0,1.0,0.0,0.0,0.0,4.0,8.0,0.74,24.0,3200.0,112.0,1890.0,75.0,11.0,11.0,2023-03-23
A,A,62573,60.69,A,U,A,Process Lot,Production,A,A,A,A,L,N,A,K,B,6,156.0,0.98,1.0,1.0,1.05,328.0,120.0,134.0,156.0,137.0,3.0,3.0,0.0,7.0,5.85,0.0,9.49,14.0,0.0,0.06,0.0,0.0,0.01,118.0,2.13,0.738,5124.0,1.0,0.0,0.0,0.0,0.0,0.0,0.74,-2.0,0.0,112.0,1890.0,75.0,12.0,12.0,2023-03-23
